Ordinal Position, Country, New Cases, New Deaths, New Cases Ratio, New Deaths Ratio, Positive Tests Percentage, Population
1, Taiwan, +16747, +61, 701.0458337964204, 2.5535197863248134, 72.07660856466538, 23_888_595
2, Austria, +5233, None, 577.1663591313718, 0, 0, 9_066_710
3, S. Korea, +12519, +22, 243.8929404478275, 0.4286001030315684, 0, 51_329_899
4, Germany, +16393, +90, 195.4255752221209, 1.0729153766846142, 0, 83_883_596
5, Japan, +21347, +172, 169.98071056953546, 1.369592084038043, 12.4398317035932, 125_584_838
6, Marshall Islands, +8, None, 133.20678688579181, 0, 0, 60_057
7, Lithuania, +354, +3, 132.99730849514674, 1.1270958347046334, 0, 2_661_708
8, Montenegro, +83, +1, 132.17612867266502, 1.5924834779839159, 7.757009345794392, 627_950
9, Slovenia, +263, None, 126.56193305788065, 0, 46.30281690140845, 2_078_034
10, Russia, +14740, +37, 101.09327022168719, 0.25376194017655535, 0, 145_805_947
11, Czechia, +1056, +3, 98.35347344232686, 0.2794132768247922, 20.600858369098713, 10_736_784
12, Chile, +1771, +18, 91.99906806138847, 0.9350554630745299, 14.151018777467039, 19_250_195
13, Australia, +2184, +27, 83.77833541347063, 1.035721179562137, 0, 26_068_792
14, Andorra, +6, None, 77.45633399171217, 0, 0, 77_463
15, Israel, +633, +2, 67.87475873900922, 0.2144542140253056, 0, 9_326_000
16, Serbia, +581, +5, 67.14421884808719, 0.5778332086754492, 10.157342657342658, 8_653_016
17, France, +4021, +27, 61.31020128866388, 0.4116825254399216, 0, 65_584_518
18, Honduras, +617, +5, 60.36445455236528, 0.489177103341696, 10.601374570446735, 10_221_247
19, Tonga, +6, None, 55.684971554260365, 0, 0, 107_749
20, Poland, +1977, +9, 52.38503610977116, 0.23847512644812363, 28.246892413201884, 37_739_785
21, Liechtenstein, +2, None, 52.10097168312189, 0, 0, 38_387
22, Brazil, +9625, +120, 44.69393737953562, 0.5572231153812233, 0, 215_353_593
23, USA, +13393, +153, 40.002357310571476, 0.4569820554407105, 4.6008876796658145, 334_805_269
24, Portugal, +394, +14, 38.85383168796232, 1.380593004140793, 0, 10_140_570
25, Guatemala, +488, +1, 26.259092547104537, 0.053809615875214205, 5.83801890178251, 18_584_039
26, Hong Kong, +196, +2, 25.774893911983206, 0.26300912155084905, 0, 7_604_299
27, Qatar, +61, None, 20.47038254446855, 0, 0, 2_979_915
28, Croatia, +79, +4, 19.46155062737634, 0.9853949684747515, 4.996837444655281, 4_059_286
29, Slovakia, +93, +2, 17.03236497317952, 0.36628741877805415, 19.375, 5_460_193
30, Bolivia, +201, +2, 16.760257277453803, 0.16676872912889357, 0, 11_992_656
31, Lebanon, +106, +2, 15.85675308447506, 0.2991840204617935, 0, 6_684_849
32, Denmark, +80, +7, 13.710485951036427, 1.1996675207156875, 4.524886877828054, 5_834_950
33, Fiji, +12, None, 13.19455592622484, 0, 4.411764705882353, 909_466
34, South Africa, +729, None, 11.998788270517865, 0, 0, 60_756_135
35, Latvia, +22, +4, 11.899372416281153, 2.1635222575056647, 8.02919708029197, 1_848_837
36, UAE, +115, None, 11.406710220461951, 0, 0.5077038541344753, 10_081_785
37, Norway, +47, None, 8.52782520498533, 0, 0, 5_511_370
38, Malaysia, +281, None, 8.468683591657316, 0, 1.500747703482162, 33_181_072
39, Bulgaria, +48, +1, 7.012830704276673, 0.1461006396724307, 1.7106200997861727, 6_844_597
40, Haiti, +67, None, 5.736162385791509, 0, 0, 11_680_283
41, Kazakhstan, +105, +1, 5.46731397581354, 0.05206965691250991, 0, 19_205_043
42, Peru, +144, +12, 4.275000320625024, 0.356250026718752, 0.49930651872399445, 33_684_208
43, Albania, +9, None, 3.1398554410554937, 0, 0, 2_866_374
44, Iran, +222, +4, 2.580710050285833, 0.04649928018533032, 0, 86_022_837
45, Saudi Arabia, +64, +2, 1.7854697301644704, 0.0557959290676397, 0, 35_844_909
46, Philippines, +199, +14, 1.768747483423414, 0.12443449632124523, 1.1878469527845759, 112_508_994
47, Azerbaijan, +17, +2, 1.6504525880795577, 0.19417089271524207, 1.1486486486486487, 10_300_205
48, Mongolia, +5, None, 1.4801316014609491, 0, 0, 3_378_078
49, Indonesia, +219, +2, 0.784567998857755, 0.007165004555778585, 0, 279_134_505
50, Laos, +5, None, 0.6683577901043748, 0, 0, 7_481_023
51, Mali, +14, None, 0.6519583618409889, 0, 6.0344827586206895, 21_473_764
52, Dominican Republic, +7, None, 0.6331191883050223, 0, 0, 11_056_370
53, Venezuela, +18, +1, 0.6150273528289942, 0.03416818626827746, 0, 29_266_991
54, Uzbekistan, +21, None, 0.6107832207029684, 0, 0, 34_382_084
55, Cuba, +3, None, 0.26535400169755796, 0, 0.05168849069607167, 11_305_652
