Ordinal Position, Country, New Cases, New Deaths, New Cases Ratio, New Deaths Ratio, Positive Tests Percentage, Population
1, Dominica, +636, None, 8793.882997110186, 0, 26.937738246505717, 72_323
2, DPRK, +167650, +1, 6450.063046336499, 0.038473385304721136, 0, 25_991_994
3, Anguilla, +87, None, 5702.674357629785, 0, 0, 15_256
4, Taiwan, +66227, +40, 2771.222983170261, 1.6737723183416198, 71.70217833788057, 23_898_113
5, Caribbean Netherlands, +58, None, 2173.6686279653713, 0, 0, 26_683
6, St. Barth, +19, None, 1912.6233138715522, 0, 0, 9_934
7, Saint Martin, +66, None, 1653.7208719619143, 0, 0, 39_910
8, Australia, +34036, +13, 1306.1545529747825, 0.49888380504971724, 37.50688735591651, 26_058_172
9, New Zealand, +6067, +10, 1212.8905859538995, 1.9991603526518864, 0, 5_002_100 
10, San Marino, +30, None, 880.6434568191158, 0, 0, 34_066
11, Brunei , +269, +1, 603.9732006538178, 2.2452535340290627, 0, 445_384
12, Saint Lucia, +97, None, 523.7269924572514, 0, 0, 185_211
13, Belize, +198, None, 481.4624787536444, 0, 9.406175771971496, 411_247
14, Singapore, +2751, +2, 463.3525366656539, 0.33686116805936306, 0, 5_937_164
15, Barbados, +130, None, 451.32777158648656, 0, 23.008849557522122, 288_039
16, Antigua and Barbuda, +40, None, 402.17577092068086, 0, 0, 99_459
17, Panama, +1758, +2, 395.68536396301175, 0.4501539976826072, 20.84173088322466, 4_442_924
18, Monaco, +15, None, 377.1971735358463, 0, 0, 39_767
19, Trinidad and Tobago, +443, +2, 314.6219671472168, 1.4204152015675702, 22.965266977708655, 1_408_039
20, Bahrain, +495, +1, 273.00990943240964, 0.5515351705705246, 13.62885462555066, 1_813_121
21, Israel, +2480, +6, 265.92322539137894, 0.6433626420759168, 0, 9_326_000 
22, Japan, +31262, +15, 248.61226410772207, 0.11928808014892942, 51.64797039435642, 125_746_009
23, Chile, +4225, +8, 217.49378997317078, 0.41182256089594466, 9.720241107992454, 19_425_842
